Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Fulvous Whistling-Duck,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0119048,0.0454545,0.0,0.012987,0.0181818,0.0277778
Lesser Whistling-Duck,0.0512821,0.0879121,0.125,0.24,0.1666667,0.1052632,0.1547619,0.1022727,0.1764706,0.1688312,0.0363636,0.0833333
Fulvous/Lesser Whistling-Duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bar-headed Goose,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Graylag Goose,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0,0.025974,0.0,0.0
Lesser White-fronted Goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knob-billed Duck,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Ruddy Shelduck,0.0,0.0,0.0,0.02,0.0,0.0210526,0.0,0.0,0.0196078,0.0,0.0,0.0
Common Shelduck,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0
Cotton Pygmy-Goose,0.0,0.0,0.0138889,0.02,0.0277778,0.0,0.0119048,0.0454545,0.0392157,0.0779221,0.0,0.0694444
Baikal Teal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garganey,0.0,0.0,0.0,0.02,0.0138889,0.0105263,0.0119048,0.0454545,0.0588235,0.0909091,0.0,0.0694444
Northern Shoveler,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0568182,0.0392157,0.0,0.0181818,0.0277778
Gadwall,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0119048,0.0340909,0.0980392,0.0519481,0.0363636,0.0555556
Falcated Duck,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015
Eurasian Wigeon,0.0,0.0,0.0,0.02,0.0,0.0,0.0119048,0.0113636,0.0196078,0.025974,0.0,0.0138889
Indian Spot-billed Duck,0.0,0.010989,0.0,0.02,0.0138889,0.0,0.0119048,0.0,0.0588235,0.0,0.0363636,0.0138889
Mallard,0.0,0.0,0.0,0.02,0.0,0.0,0.0119048,0.0,0.0,0.0,0.0181818,0.0
Northern Pintail,0.0,0.0,0.0,0.02,0.0,0.0,0.0238095,0.0227273,0.0588235,0.0519481,0.0363636,0.0555556
Green-winged Teal,0.0,0.0,0.0,0.02,0.0,0.0105263,0.0,0.0340909,0.0196078,0.038961,0.0181818,0.0694444
teal sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-crested Pochard,0.0,0.0,0.0,0.02,0.0,0.0,0.0119048,0.0113636,0.0588235,0.0,0.0181818,0.0138889
Common Pochard,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0227273,0.0,0.0,0.0,0.0138889
Ferruginous Duck,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0119048,0.0227273,0.0588235,0.0519481,0.0181818,0.0416667
Baer's Pochard,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tufted Duck,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0113636,0.0,0.025974,0.0,0.0138889
Common Merganser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duck sp.,0.0,0.0,0.0,0.02,0.0,0.0105263,0.0,0.0113636,0.0196078,0.0,0.0,0.0
White-cheeked Partridge,0.0,0.0,0.0,0.0,0.0,0.0210526,0.0,0.0113636,0.0196078,0.038961,0.0,0.0416667
Kalij Pheasant,0.0512821,0.0,0.0138889,0.02,0.0,0.0210526,0.0119048,0.0113636,0.0196078,0.012987,0.0181818,0.0416667
Gray Peacock-Pheasant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0
Red Junglefowl,0.1538462,0.0989011,0.0694444,0.12,0.0277778,0.0842105,0.0714286,0.0454545,0.0784314,0.1558442,0.1272727,0.0972222
Blue-breasted Quail,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Quail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
old world quail sp.,0.0,0.0,0.0,0.0,0.0,0.0105263,0.0,0.0113636,0.0,0.0,0.0,0.0
Rock Pigeon,0.1282051,0.0989011,0.0694444,0.02,0.0555556,0.0842105,0.0952381,0.0681818,0.1176471,0.1948052,0.0545455,0.1388889
Pale-capped Pigeon,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Turtle-Dove,0.1025641,0.0549451,0.0416667,0.0,0.0138889,0.0421053,0.047619,0.0454545,0.0588235,0.1168831,0.0363636,0.0833333
Eurasian Collared-Dove,0.0512821,0.0989011,0.0555556,0.02,0.0138889,0.0947368,0.0833333,0.0795455,0.0980392,0.0909091,0.0,0.0972222
Red Collared-Dove,0.025641,0.1428571,0.1111111,0.14,0.1527778,0.1263158,0.1785714,0.125,0.1764706,0.1168831,0.0545455,0.0416667
Spotted Dove,0.6153846,0.6703297,0.5277778,0.54,0.5138889,0.6842105,0.5595238,0.5909091,0.5686275,0.5714286,0.4909091,0.4861111
Asian Emerald Dove,0.0769231,0.021978,0.0416667,0.1,0.0416667,0.0842105,0.047619,0.0568182,0.0588235,0.038961,0.0,0.0277778
Orange-breasted Green-Pigeon,0.0,0.021978,0.0,0.02,0.0,0.0,0.0,0.0113636,0.0,0.012987,0.0,0.0
Ashy-headed Green-Pigeon,0.0512821,0.0549451,0.0277778,0.04,0.0,0.0315789,0.0238095,0.0454545,0.0196078,0.0649351,0.0181818,0.0277778
Thick-billed Green-Pigeon,0.0,0.010989,0.0277778,0.02,0.0,0.0210526,0.0,0.0113636,0.0392157,0.025974,0.0181818,0.0277778
Yellow-footed Green-Pigeon,0.1282051,0.1758242,0.1111111,0.14,0.0555556,0.1052632,0.0952381,0.0568182,0.0588235,0.1558442,0.0909091,0.1111111
Pin-tailed Green-Pigeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974,0.0,0.0015
Wedge-tailed Green-Pigeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
green-pigeon sp.,0.025641,0.010989,0.0,0.0,0.0416667,0.0,0.0,0.0113636,0.0,0.025974,0.0,0.0
Green Imperial-Pigeon,0.0,0.0549451,0.0277778,0.02,0.0,0.0105263,0.0119048,0.0227273,0.0196078,0.038961,0.0,0.0277778
pigeon/dove sp.,0.0,0.010989,0.0,0.0,0.0138889,0.0105263,0.0,0.0,0.0,0.0,0.0,0.0
Greater Coucal,0.0769231,0.0769231,0.0416667,0.08,0.0138889,0.0421053,0.0714286,0.0568182,0.0784314,0.0909091,0.0363636,0.0015
Lesser Coucal,0.0,0.010989,0.0277778,0.02,0.0138889,0.0421053,0.0238095,0.0568182,0.0784314,0.0015,0.0545455,0.0277778
Green-billed Malkoha,0.1025641,0.0549451,0.1111111,0.1,0.0694444,0.1157895,0.0833333,0.0681818,0.0588235,0.0779221,0.0363636,0.0694444
Chestnut-winged Cuckoo,0.025641,0.010989,0.0138889,0.0,0.0,0.0,0.0,0.0113636,0.0,0.012987,0.0015,0.0
Pied Cuckoo,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Koel,0.2307692,0.1538462,0.0833333,0.08,0.0416667,0.0631579,0.047619,0.0681818,0.0392157,0.0649351,0.0,0.0277778
Asian Emerald Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Violet Cuckoo,0.0,0.032967,0.0138889,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banded Bay Cuckoo,0.0769231,0.021978,0.0,0.0,0.0,0.0105263,0.0,0.0113636,0.0,0.0,0.0,0.0
Plaintive Cuckoo,0.025641,0.021978,0.0416667,0.04,0.0555556,0.0210526,0.0238095,0.0227273,0.1372549,0.0519481,0.0727273,0.0694444
Gray-bellied Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plaintive/Gray-bellied Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Cacomantis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Square-tailed Drongo-Cuckoo,0.0512821,0.021978,0.0555556,0.02,0.0138889,0.0421053,0.0,0.0227273,0.0196078,0.012987,0.0,0.0277778
Fork-tailed/Square-tailed Drongo-Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Large Hawk-Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Hawk-Cuckoo,0.0,0.032967,0.0,0.0,0.0277778,0.0105263,0.0357143,0.0,0.0196078,0.012987,0.0,0.0
Hodgson's Hawk-Cuckoo,0.0,0.0,0.0277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawk-cuckoo sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Lesser Cuckoo,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Cuckoo,0.025641,0.021978,0.0138889,0.0015,0.0277778,0.0210526,0.0238095,0.0,0.0,0.0,0.0,0.0
Himalayan Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Cuckoo,0.0,0.043956,0.0277778,0.0,0.0277778,0.0105263,0.0,0.0,0.0,0.0,0.0,0.0
Cuculus sp.,0.0,0.0,0.0,0.0,0.0138889,0.0105263,0.0,0.0,0.0,0.0,0.0,0.0
cuckoo sp. (Cuculidae sp.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Great Eared-Nightjar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Large-tailed Nightjar,0.0512821,0.0659341,0.0277778,0.06,0.0694444,0.0210526,0.0119048,0.0227273,0.0,0.012987,0.0,0.0416667
nightjar sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himalayan Swiftlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0181818,0.0
Pacific Swift,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
House Swift,0.1538462,0.1538462,0.0694444,0.06,0.0416667,0.0315789,0.0357143,0.0568182,0.0392157,0.038961,0.0,0.125
Asian Palm Swift,0.4102564,0.4725275,0.3611111,0.3,0.2777778,0.1894737,0.2380952,0.2272727,0.2352941,0.2597403,0.2,0.25
small swift sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
swift sp.,0.0,0.021978,0.0,0.02,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
Brown-cheeked Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078,0.0,0.0,0.0015
Slaty-breasted Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotted Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Moorhen,0.0,0.0,0.0,0.02,0.0277778,0.0210526,0.0595238,0.0568182,0.0588235,0.0779221,0.0545455,0.0972222
Eurasian Coot,0.0,0.0,0.0,0.0,0.0138889,0.0105263,0.0357143,0.0113636,0.1176471,0.1038961,0.0,0.0972222
Gray-headed Swamphen,0.0,0.0,0.0,0.06,0.0416667,0.0105263,0.047619,0.0568182,0.1176471,0.0909091,0.0727273,0.0972222
Watercock,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0,0.0,0.0196078,0.0,0.0,0.0
White-breasted Waterhen,0.0769231,0.0549451,0.0555556,0.08,0.0416667,0.0631579,0.0238095,0.1022727,0.0588235,0.1038961,0.0181818,0.0555556
Ruddy-breasted Crake,0.0,0.0,0.0,0.02,0.0,0.0,0.0238095,0.0227273,0.0392157,0.0649351,0.0181818,0.0416667
Little Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Baillon's Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
rail/crake sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-winged Stilt,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0113636,0.0196078,0.0,0.0,0.0694444
Pied Avocet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-bellied Plover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Golden-Plover,0.0,0.0,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
Little Ringed Plover,0.0,0.010989,0.0277778,0.0,0.0138889,0.0105263,0.0119048,0.0,0.0392157,0.025974,0.0727273,0.0416667
Northern Lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0138889
River Lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-wattled Lapwing,0.0,0.0,0.0,0.02,0.0,0.0105263,0.0,0.0,0.0,0.0015,0.0,0.0
Gray-headed Lapwing,0.0,0.1098901,0.125,0.16,0.2083333,0.1263158,0.0833333,0.0454545,0.1176471,0.1298701,0.0909091,0.125
Red-wattled Lapwing,0.0,0.0549451,0.0833333,0.06,0.0555556,0.0631579,0.0238095,0.0568182,0.1372549,0.1168831,0.0545455,0.0416667
lapwing sp.,0.0,0.010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tibetan Sand-Plover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentish Plover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small plover sp.,0.0,0.010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plover sp.,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
Greater Painted-Snipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568182,0.0196078,0.0,0.0181818,0.0
Pheasant-tailed Jacana,0.0512821,0.0549451,0.0833333,0.14,0.0694444,0.0421053,0.0833333,0.0340909,0.0784314,0.0779221,0.0015,0.0555556
Bronze-winged Jacana,0.025641,0.010989,0.0138889,0.08,0.0694444,0.0736842,0.0595238,0.0454545,0.0196078,0.038961,0.0363636,0.0416667
Whimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Curlew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bar-tailed Godwit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-tailed Godwit,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0196078,0.0,0.0,0.0277778
Long-billed Dowitcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Jack Snipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Woodcock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
Wood Snipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Pin-tailed Snipe,0.0,0.021978,0.0138889,0.0,0.0277778,0.0315789,0.0357143,0.0568182,0.0392157,0.0779221,0.0909091,0.0833333
Common Snipe,0.0,0.043956,0.1111111,0.16,0.2083333,0.0842105,0.0952381,0.0568182,0.1568627,0.1038961,0.0545455,0.0416667
snipe sp.,0.0,0.0,0.0,0.0,0.0138889,0.0210526,0.0,0.0113636,0.0196078,0.0779221,0.0181818,0.0138889
Common Sandpiper,0.0,0.032967,0.0555556,0.02,0.0,0.0,0.047619,0.0454545,0.0980392,0.0649351,0.0545455,0.0416667
Green Sandpiper,0.0,0.010989,0.0416667,0.04,0.0277778,0.0526316,0.0238095,0.0454545,0.0588235,0.0909091,0.0363636,0.0416667
Marsh Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227273,0.0,0.038961,0.0363636,0.0416667
Wood Sandpiper,0.0,0.043956,0.0277778,0.12,0.1388889,0.0736842,0.0595238,0.0568182,0.0588235,0.0909091,0.0363636,0.0555556
Common Redshank,0.0,0.0,0.0,0.0,0.0,0.0105263,0.0,0.0340909,0.0196078,0.0,0.0,0.0277778
Spotted Redshank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340909,0.0,0.0,0.0181818,0.0277778
Common/Spotted Redshank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Greenshank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
Tringa sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruff,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0,0.0340909,0.0,0.025974,0.0181818,0.0694444
Temminck's Stint,0.0,0.010989,0.0138889,0.0,0.0,0.0,0.0,0.0113636,0.0196078,0.012987,0.0181818,0.0138889
Little Stint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818,0.0138889
Red-necked/Little Stint,0.0,0.010989,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
Barred Buttonquail,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0119048,0.0340909,0.0,0.0,0.0181818,0.0
Small Pratincole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818,0.0
Oriental Pratincole,0.0512821,0.010989,0.0,0.08,0.0555556,0.0526316,0.0,0.0,0.0,0.0,0.0,0.0
shorebird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078,0.025974,0.0,0.0
Black-headed Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0119048,0.0,0.0196078,0.0,0.0,0.0277778
Brown-headed Gull,0.0,0.0,0.0277778,0.02,0.0,0.0105263,0.0119048,0.0113636,0.0196078,0.0,0.0,0.0015
Pallas's Gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gull sp.,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0113636,0.0196078,0.0,0.0,0.0
Gull-billed Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whiskered Tern,0.0,0.010989,0.0138889,0.02,0.0,0.0,0.0,0.0113636,0.0196078,0.0,0.0,0.0277778
River Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
tern sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Grebe,0.0,0.0,0.0,0.1,0.0277778,0.0210526,0.0714286,0.0454545,0.1372549,0.0909091,0.0181818,0.0833333
Great Crested Grebe,0.0,0.0,0.0,0.02,0.0138889,0.0105263,0.0119048,0.0113636,0.0,0.0,0.0,0.0
Eared Grebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Openbill,0.025641,0.032967,0.0416667,0.08,0.125,0.0947368,0.047619,0.0909091,0.1960784,0.1948052,0.1090909,0.1111111
Asian Woolly-necked Stork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-necked Stork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Lesser Adjutant,0.0,0.0,0.0,0.02,0.0,0.0,0.0119048,0.0113636,0.0,0.0,0.0,0.0
Painted Stork,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Darter,0.0,0.010989,0.0138889,0.02,0.0416667,0.0,0.0238095,0.0568182,0.0588235,0.0649351,0.0363636,0.0694444
Little Cormorant,0.0512821,0.1648352,0.1944444,0.14,0.1944444,0.1789474,0.1785714,0.0795455,0.254902,0.2467532,0.1636364,0.1944444
Great Cormorant,0.0,0.0,0.0416667,0.02,0.0277778,0.0315789,0.0238095,0.0681818,0.0784314,0.0779221,0.0909091,0.1388889
Indian Cormorant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078,0.012987,0.0181818,0.0
Glossy Ibis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0588235,0.0649351,0.0545455,0.0555556
Black-headed Ibis,0.0,0.0,0.0,0.02,0.0,0.0210526,0.0,0.0113636,0.0196078,0.0909091,0.0363636,0.0694444
Red-naped Ibis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Bittern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Bittern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinnamon Bittern,0.025641,0.010989,0.0138889,0.06,0.0277778,0.0315789,0.0238095,0.0113636,0.0015,0.038961,0.0,0.0138889
Yellow Bittern,0.0,0.0,0.0015,0.02,0.0277778,0.0,0.0119048,0.0113636,0.0,0.038961,0.0,0.0416667
Black-crowned Night Heron,0.1794872,0.0659341,0.0972222,0.14,0.0833333,0.0736842,0.0833333,0.0227273,0.0196078,0.0,0.0,0.0277778
Malayan Night Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Egret,0.1794872,0.1538462,0.2083333,0.28,0.2083333,0.2,0.1547619,0.1363636,0.2352941,0.2207792,0.1636364,0.1388889
Striated Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Pond-Heron,0.3589744,0.3956044,0.3888889,0.38,0.4305556,0.4,0.297619,0.3409091,0.2352941,0.3506494,0.2727273,0.2083333
Chinese Pond-Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pond-heron sp.,0.0,0.0,0.0,0.04,0.0138889,0.0105263,0.0119048,0.0,0.0196078,0.0,0.0,0.0
Eastern Cattle-Egret,0.1282051,0.2087912,0.25,0.36,0.3333333,0.3578947,0.2738095,0.2727273,0.372549,0.2987013,0.2,0.2222222
Great Egret,0.025641,0.1098901,0.0416667,0.14,0.125,0.0947368,0.0952381,0.1022727,0.1764706,0.1818182,0.1272727,0.1666667
Medium Egret,0.0,0.0549451,0.0972222,0.14,0.1111111,0.1684211,0.0952381,0.0227273,0.1176471,0.0649351,0.0363636,0.1111111
Gray Heron,0.0,0.0,0.0416667,0.02,0.0416667,0.0210526,0.0015,0.0454545,0.0588235,0.0779221,0.0363636,0.0833333
Purple Heron,0.0,0.0,0.0,0.04,0.0277778,0.0210526,0.0119048,0.0454545,0.0588235,0.0649351,0.0545455,0.0416667
White-bellied Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heron sp.,0.0,0.010989,0.0,0.0,0.0,0.0105263,0.0,0.0,0.0,0.0,0.0,0.0
white egret sp.,0.0,0.010989,0.0,0.0,0.0,0.0210526,0.0119048,0.0,0.0,0.0,0.0181818,0.0
Osprey,0.0,0.0,0.0138889,0.0,0.0,0.0105263,0.0,0.0113636,0.0,0.0519481,0.0,0.0416667
Black-winged Kite,0.0,0.0659341,0.0416667,0.02,0.0694444,0.0315789,0.0119048,0.0681818,0.0784314,0.0,0.0181818,0.0
Jerdon's Baza,0.0,0.032967,0.0138889,0.02,0.0138889,0.0421053,0.0,0.0227273,0.0,0.012987,0.0181818,0.0555556
Black Baza,0.1282051,0.021978,0.0555556,0.02,0.0,0.0,0.0119048,0.0795455,0.0196078,0.038961,0.0,0.0277778
Oriental Honey-buzzard,0.1025641,0.0549451,0.0416667,0.06,0.0277778,0.0421053,0.0238095,0.0681818,0.0980392,0.1428571,0.0727273,0.0972222
Himalayan Griffon,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095,0.0,0.0196078,0.012987,0.0181818,0.0
White-rumped Vulture,0.0512821,0.0,0.0694444,0.0,0.0138889,0.0210526,0.0238095,0.0,0.0196078,0.012987,0.0363636,0.0
Crested Serpent-Eagle,0.0769231,0.0549451,0.0694444,0.14,0.0416667,0.0842105,0.0833333,0.125,0.0784314,0.1168831,0.1454545,0.1805556
Changeable Hawk-Eagle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0
Indian Spotted Eagle,0.0,0.021978,0.0,0.0,0.0138889,0.0,0.0,0.0454545,0.0392157,0.025974,0.0,0.0
Greater Spotted Eagle,0.0,0.0,0.0138889,0.0,0.0,0.0210526,0.0,0.0454545,0.0784314,0.0779221,0.0363636,0.0138889
Booted Eagle,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0119048,0.0,0.0,0.0,0.0,0.0
Steppe Eagle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.012987,0.0,0.0
Aquila sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0119048,0.0,0.0,0.0,0.0,0.0
Crested Goshawk,0.025641,0.010989,0.0,0.0,0.0138889,0.0105263,0.0238095,0.0454545,0.0,0.0779221,0.0,0.0555556
Japanese Sparrowhawk,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikra,0.0512821,0.0549451,0.0555556,0.1,0.0694444,0.0315789,0.0595238,0.0454545,0.0980392,0.1428571,0.0363636,0.0694444
Eurasian Sparrowhawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0
Accipitrine hawk sp. (former Accipiter sp.),0.0,0.010989,0.0,0.0,0.0,0.0105263,0.0,0.0,0.0,0.0,0.0,0.0
Western Marsh Harrier,0.0,0.010989,0.0,0.02,0.0138889,0.0,0.0,0.0227273,0.0392157,0.025974,0.0,0.0
Eastern Marsh Harrier,0.0,0.0,0.0,0.0,0.0277778,0.0210526,0.0357143,0.0340909,0.0196078,0.012987,0.0,0.0416667
Western/Eastern Marsh Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0
Hen Harrier,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0
Pied Harrier,0.025641,0.021978,0.0277778,0.1,0.125,0.0315789,0.0357143,0.0454545,0.0392157,0.025974,0.0363636,0.0
harrier sp.,0.0,0.010989,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0588235,0.012987,0.0,0.0
