Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Fulvous Whistling-Duck,0.01,0.0050251,0.0,0.0,0.0,0.0,0.011236,0.0,0.0117647,0.0,0.0273973,0.0445545
Lesser Whistling-Duck,0.19,0.160804,0.1139241,0.1216216,0.1810345,0.1616162,0.258427,0.2608696,0.2588235,0.203125,0.2739726,0.2722772
Bar-headed Goose,0.0,0.0,0.0,0.0,0.0086207,0.010101,0.0224719,0.0652174,0.0941176,0.078125,0.0136986,0.019802
Graylag Goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294,0.015625,0.0,0.0247525
Greater White-fronted Goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029703
Knob-billed Duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019802
Ruddy Shelduck,0.0,0.0,0.0063291,0.027027,0.137931,0.1616162,0.1685393,0.2536232,0.2235294,0.234375,0.1917808,0.3019802
Common Shelduck,0.0,0.0,0.0,0.0,0.0086207,0.020202,0.0,0.0072464,0.0235294,0.046875,0.0273973,0.0594059
Cotton Pygmy-Goose,0.0,0.0201005,0.0189873,0.0405405,0.0344828,0.030303,0.0224719,0.0289855,0.0588235,0.015625,0.0547945,0.029703
Baikal Teal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.015625,0.0,0.0
Garganey,0.0,0.0201005,0.0063291,0.0743243,0.0862069,0.1010101,0.0898876,0.1521739,0.1411765,0.140625,0.1369863,0.1386139
Northern Shoveler,0.0,0.0,0.0126582,0.0202703,0.0431034,0.0606061,0.0674157,0.115942,0.1176471,0.125,0.0958904,0.1881188
Gadwall,0.0,0.0301508,0.0189873,0.0810811,0.112069,0.1414141,0.1797753,0.2101449,0.2,0.171875,0.1369863,0.2178218
Falcated Duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352941,0.015625,0.0136986,0.0
Eurasian Wigeon,0.0,0.0,0.0,0.0135135,0.0172414,0.040404,0.0561798,0.0507246,0.0470588,0.078125,0.0273973,0.0544554
Indian Spot-billed Duck,0.0,0.0050251,0.0,0.0202703,0.0172414,0.010101,0.0337079,0.0507246,0.0,0.0,0.0136986,0.009901
Mallard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072464,0.0015,0.0,0.0273973,0.0148515
Northern Pintail,0.0,0.0050251,0.0,0.0405405,0.0862069,0.0909091,0.1123596,0.1376812,0.1058824,0.125,0.0547945,0.1534653
Green-winged Teal,0.0,0.0,0.0063291,0.0337838,0.0689655,0.0909091,0.0898876,0.1086957,0.1411765,0.171875,0.109589,0.1584158
teal sp.,0.0,0.0,0.0126582,0.0,0.0,0.0,0.011236,0.0,0.0117647,0.0,0.0,0.0049505
Red-crested Pochard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855,0.0352941,0.125,0.0410959,0.049505
Common Pochard,0.0,0.0,0.0,0.0,0.0,0.030303,0.0224719,0.0724638,0.0470588,0.078125,0.0136986,0.0247525
Ferruginous Duck,0.0,0.0,0.0063291,0.0135135,0.0344828,0.020202,0.0449438,0.0869565,0.0588235,0.046875,0.0273973,0.049505
Baer's Pochard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tufted Duck,0.0,0.0,0.0,0.0067568,0.0,0.010101,0.0449438,0.057971,0.0823529,0.03125,0.0136986,0.049505
Common Merganser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.009901
duck sp.,0.01,0.0050251,0.0063291,0.0202703,0.0,0.0,0.0015,0.0217391,0.0,0.015625,0.0136986,0.0015
Gray Francolin,0.0,0.0100503,0.0126582,0.0202703,0.0172414,0.0707071,0.1235955,0.0797101,0.0705882,0.015625,0.0684932,0.0990099
Black Francolin,0.03,0.0050251,0.0063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Common Quail,0.0,0.0,0.0,0.0,0.0086207,0.0,0.0,0.0072464,0.0117647,0.0,0.0,0.0
Rain Quail,0.0,0.0,0.0,0.027027,0.0,0.020202,0.0,0.0144928,0.0,0.015625,0.0,0.0
Common/Rain Quail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old world quail sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.015625,0.0,0.0
Rock Pigeon,0.25,0.2763819,0.1772152,0.2905405,0.2844828,0.2626263,0.1797753,0.2536232,0.3058824,0.21875,0.2191781,0.2772277
Oriental Turtle-Dove,0.01,0.0050251,0.0126582,0.0135135,0.0172414,0.010101,0.011236,0.0072464,0.0235294,0.0,0.0136986,0.0049505
Eurasian Collared-Dove,0.18,0.2311558,0.1898734,0.2094595,0.1724138,0.2020202,0.2247191,0.2608696,0.2352941,0.15625,0.2739726,0.3118812
Red Collared-Dove,0.08,0.1658291,0.1392405,0.1756757,0.1637931,0.1818182,0.1685393,0.1521739,0.1529412,0.125,0.1369863,0.1435644
Spotted Dove,0.64,0.5829146,0.5253165,0.5675676,0.4827586,0.4747475,0.5168539,0.5507246,0.5176471,0.515625,0.5068493,0.5544554
Orange-breasted Green-Pigeon,0.0,0.0050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Ashy-headed Green-Pigeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Thick-billed Green-Pigeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-footed Green-Pigeon,0.0,0.0050251,0.0379747,0.0,0.0,0.0,0.011236,0.0,0.0117647,0.015625,0.0,0.019802
pigeon/dove sp.,0.0,0.0,0.0063291,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greater Coucal,0.21,0.2211055,0.1582278,0.1554054,0.2155172,0.1414141,0.3033708,0.173913,0.1882353,0.171875,0.1917808,0.2227723
Lesser Coucal,0.0,0.0050251,0.0189873,0.0067568,0.0086207,0.010101,0.0,0.0072464,0.0117647,0.0,0.0,0.0049505
Green-billed Malkoha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-winged Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied Cuckoo,0.01,0.0301508,0.0126582,0.0135135,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0
Asian Koel,0.32,0.2613065,0.2468354,0.2162162,0.1551724,0.1414141,0.1460674,0.1086957,0.1647059,0.09375,0.1232877,0.0841584
Plaintive Cuckoo,0.01,0.0150754,0.0,0.0067568,0.0086207,0.0,0.011236,0.0144928,0.0,0.03125,0.0273973,0.0544554
Gray-bellied Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plaintive/Gray-bellied Cuckoo,0.0,0.0,0.0,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacomantis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Hawk-Cuckoo,0.08,0.120603,0.1012658,0.0945946,0.1465517,0.0606061,0.0898876,0.0724638,0.0705882,0.046875,0.0410959,0.0742574
hawk-cuckoo sp.,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Cuckoo,0.02,0.0100503,0.0063291,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Cuckoo,0.02,0.0201005,0.0126582,0.0135135,0.0086207,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0
Cuculus sp.,0.0,0.0,0.0,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuckoo sp. (Cuculidae sp.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sykes's Nightjar,0.0,0.0,0.0,0.0,0.0,0.010101,0.0449438,0.0434783,0.0117647,0.015625,0.0,0.0049505
Large-tailed Nightjar,0.0,0.0050251,0.0126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Indian Nightjar,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0117647,0.0,0.0136986,0.0148515
Savanna Nightjar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0
nightjar sp.,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0136986,0.0
House Swift,0.2,0.2361809,0.1898734,0.2432432,0.2413793,0.2323232,0.247191,0.2318841,0.2117647,0.140625,0.2054795,0.1980198
Little/House Swift,0.0,0.0050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Palm Swift,0.34,0.281407,0.278481,0.2905405,0.1896552,0.1717172,0.2134831,0.2173913,0.2470588,0.234375,0.3424658,0.3613861
swift sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Slaty-breasted Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0117647,0.0,0.0,0.0
Eurasian Moorhen,0.0,0.0351759,0.0126582,0.0608108,0.0603448,0.0505051,0.0674157,0.0507246,0.1058824,0.109375,0.1643836,0.0990099
Eurasian Coot,0.0,0.0050251,0.0,0.0202703,0.0,0.0505051,0.0449438,0.0362319,0.0235294,0.03125,0.0273973,0.0247525
Gray-headed Swamphen,0.0,0.0351759,0.0,0.0472973,0.0603448,0.0505051,0.011236,0.0652174,0.0470588,0.015625,0.0684932,0.0742574
Watercock,0.0,0.0201005,0.0063291,0.0,0.0,0.0,0.0,0.0072464,0.0,0.0,0.0410959,0.0148515
White-breasted Waterhen,0.14,0.1658291,0.1392405,0.1621622,0.1034483,0.1010101,0.1460674,0.1521739,0.1764706,0.140625,0.2054795,0.1584158
Ruddy-breasted Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.009901
Brown Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072464,0.0,0.0,0.0,0.019802
Baillon's Crake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Common Crane,0.0,0.0,0.0,0.0,0.0344828,0.0,0.0,0.0144928,0.0,0.0,0.0,0.0
crane sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Great Thick-knee,0.0,0.0,0.0,0.0,0.0,0.010101,0.0,0.0,0.0,0.015625,0.0136986,0.0
Indian Thick-knee,0.0,0.0100503,0.0443038,0.0405405,0.0431034,0.040404,0.0674157,0.0507246,0.0352941,0.046875,0.0410959,0.0643564
Black-winged Stilt,0.0,0.0050251,0.0063291,0.0067568,0.0603448,0.010101,0.0337079,0.0289855,0.0235294,0.109375,0.0410959,0.1039604
Pied Avocet,0.0,0.0100503,0.0126582,0.0945946,0.1034483,0.1313131,0.0786517,0.0507246,0.0352941,0.015625,0.0410959,0.039604
Black-bellied Plover,0.0,0.0,0.0189873,0.0337838,0.0517241,0.030303,0.0449438,0.0289855,0.0705882,0.0625,0.0684932,0.0544554
Pacific Golden-Plover,0.0,0.0050251,0.0,0.0135135,0.0086207,0.020202,0.011236,0.0,0.0,0.03125,0.0,0.009901
Little Ringed Plover,0.0,0.0502513,0.0886076,0.1621622,0.1982759,0.2020202,0.1797753,0.1811594,0.1882353,0.140625,0.2054795,0.2227723
Northern Lapwing,0.0,0.0,0.0063291,0.0,0.0,0.020202,0.011236,0.0,0.0,0.0,0.0136986,0.0
River Lapwing,0.02,0.0201005,0.0316456,0.0608108,0.0948276,0.0505051,0.0449438,0.0797101,0.0705882,0.09375,0.0821918,0.0594059
Yellow-wattled Lapwing,0.01,0.0050251,0.0063291,0.0067568,0.0086207,0.0,0.011236,0.0,0.0,0.0,0.0,0.0
Gray-headed Lapwing,0.03,0.1407035,0.1265823,0.2027027,0.1551724,0.0909091,0.1235955,0.0797101,0.1058824,0.140625,0.0684932,0.1188119
Red-wattled Lapwing,0.09,0.1507538,0.1139241,0.1824324,0.1810345,0.2020202,0.1573034,0.2391304,0.1647059,0.234375,0.2465753,0.2722772
White-tailed Lapwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019802
Tibetan Sand-Plover,0.0,0.0100503,0.0063291,0.027027,0.0,0.0,0.0224719,0.0144928,0.0352941,0.015625,0.0273973,0.039604
Greater Sand-Plover,0.0,0.0050251,0.0,0.0067568,0.0,0.0,0.011236,0.0,0.0,0.0,0.0,0.009901
sand-plover sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentish Plover,0.0,0.0452261,0.0949367,0.1418919,0.1551724,0.1414141,0.1348315,0.057971,0.1058824,0.09375,0.0821918,0.1138614
small plover sp.,0.0,0.0,0.0063291,0.0,0.0,0.0,0.0,0.0072464,0.0,0.0,0.0,0.0
plover sp.,0.0,0.0,0.0,0.0,0.0,0.010101,0.011236,0.0072464,0.0,0.0,0.0,0.0049505
Greater Painted-Snipe,0.0,0.0251256,0.0126582,0.0,0.0172414,0.010101,0.011236,0.0072464,0.0117647,0.015625,0.0,0.0
Pheasant-tailed Jacana,0.08,0.0753769,0.0126582,0.0743243,0.0689655,0.0606061,0.0449438,0.0652174,0.0588235,0.03125,0.0547945,0.1039604
Bronze-winged Jacana,0.02,0.0251256,0.0063291,0.0337838,0.0344828,0.0707071,0.0337079,0.057971,0.0117647,0.03125,0.0273973,0.0940594
Whimbrel,0.0,0.0050251,0.0,0.0,0.0086207,0.010101,0.0,0.0072464,0.0,0.0,0.0273973,0.0
Eurasian Curlew,0.0,0.0201005,0.0379747,0.0472973,0.0431034,0.040404,0.0,0.0217391,0.0588235,0.03125,0.0,0.009901
Black-tailed Godwit,0.0,0.0050251,0.0,0.0,0.0086207,0.010101,0.0,0.0,0.0117647,0.078125,0.0547945,0.0544554
Pin-tailed Snipe,0.0,0.0050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0148515
Common Snipe,0.01,0.0150754,0.0063291,0.0135135,0.0431034,0.030303,0.0015,0.0724638,0.0235294,0.046875,0.0684932,0.1188119
snipe sp.,0.0,0.0201005,0.0,0.0067568,0.0172414,0.0,0.0,0.0072464,0.0,0.0,0.0136986,0.0049505
Red-necked Phalarope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009901
Terek Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0
Common Sandpiper,0.05,0.0954774,0.1202532,0.1621622,0.1551724,0.2121212,0.1460674,0.2173913,0.1647059,0.203125,0.1369863,0.2227723
Green Sandpiper,0.07,0.0854271,0.0886076,0.1148649,0.1206897,0.1212121,0.1573034,0.1666667,0.0941176,0.15625,0.0958904,0.1881188
Marsh Sandpiper,0.0,0.0,0.0,0.0135135,0.0431034,0.0505051,0.0449438,0.0289855,0.0470588,0.0625,0.0547945,0.1336634
Wood Sandpiper,0.04,0.0452261,0.0253165,0.0608108,0.0862069,0.0505051,0.1123596,0.1521739,0.1176471,0.125,0.1917808,0.1831683
Common Redshank,0.0,0.0050251,0.0,0.0015,0.0086207,0.030303,0.0449438,0.0362319,0.0941176,0.03125,0.0547945,0.0891089
Spotted Redshank,0.0,0.0,0.0,0.0202703,0.0172414,0.010101,0.0224719,0.0217391,0.0823529,0.0625,0.0684932,0.1633663
Common Greenshank,0.01,0.0351759,0.0443038,0.1148649,0.1551724,0.1717172,0.1235955,0.115942,0.2117647,0.125,0.109589,0.2277228
Ruff,0.0,0.0100503,0.0,0.0337838,0.0344828,0.0505051,0.0561798,0.0362319,0.0705882,0.09375,0.0684932,0.1039604
Broad-billed Sandpiper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Curlew Sandpiper,0.0,0.0,0.0,0.0202703,0.0258621,0.010101,0.011236,0.0,0.0823529,0.046875,0.0136986,0.029703
Temminck's Stint,0.04,0.0653266,0.0443038,0.1148649,0.112069,0.1212121,0.1348315,0.1014493,0.1411765,0.203125,0.109589,0.2326733
Red-necked Stint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Sanderling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.009901
Dunlin,0.0,0.0050251,0.0126582,0.0202703,0.0172414,0.0606061,0.0561798,0.0289855,0.1176471,0.109375,0.0547945,0.0693069
Little Stint,0.01,0.0603015,0.0696203,0.1081081,0.112069,0.1515152,0.1460674,0.1666667,0.2,0.171875,0.1369863,0.2277228
Red-necked/Little Stint,0.0,0.0,0.0,0.0067568,0.0,0.010101,0.0,0.0,0.0,0.0,0.0136986,0.0049505
Yellow-legged Buttonquail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barred Buttonquail,0.01,0.0100503,0.0126582,0.0,0.0,0.0,0.011236,0.0144928,0.0117647,0.015625,0.0,0.0247525
Small Pratincole,0.0,0.0703518,0.0822785,0.1283784,0.1034483,0.1515152,0.1123596,0.1086957,0.1529412,0.140625,0.109589,0.1089109
Collared Pratincole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0
Oriental Pratincole,0.0,0.0251256,0.0126582,0.0540541,0.0344828,0.0505051,0.011236,0.0289855,0.0117647,0.0,0.0,0.0
shorebird sp.,0.0,0.0050251,0.0063291,0.0135135,0.0,0.0,0.0015,0.0072464,0.0117647,0.0,0.0,0.0049505
Long-tailed Jaeger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slender-billed Gull,0.0,0.0,0.0,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-headed Gull,0.0,0.0100503,0.0,0.0202703,0.0172414,0.040404,0.0337079,0.0072464,0.0117647,0.0,0.0136986,0.0445545
Brown-headed Gull,0.0,0.0100503,0.056962,0.0810811,0.0775862,0.0808081,0.1011236,0.0724638,0.0823529,0.046875,0.0410959,0.039604
Pallas's Gull,0.01,0.0251256,0.0886076,0.1216216,0.112069,0.1212121,0.1235955,0.1811594,0.1176471,0.078125,0.1369863,0.0841584
Lesser Black-backed Gull,0.0,0.0050251,0.0063291,0.0067568,0.0172414,0.0606061,0.0449438,0.0434783,0.0588235,0.015625,0.0410959,0.039604
Larus sp.,0.0,0.0,0.0,0.0,0.0086207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gull sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.011236,0.0072464,0.0,0.0,0.0136986,0.0049505
Indian Skimmer,0.0,0.0,0.0,0.0,0.0344828,0.030303,0.011236,0.0072464,0.0,0.0,0.0,0.0
Sooty Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridled Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Tern,0.0,0.0,0.0,0.0067568,0.0,0.010101,0.0,0.0072464,0.0,0.015625,0.0,0.0015
Gull-billed Tern,0.0,0.0050251,0.0015,0.0067568,0.0086207,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Whiskered Tern,0.01,0.0150754,0.0126582,0.0202703,0.0086207,0.0,0.0,0.0072464,0.0,0.0,0.0,0.009901
White-winged Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
River Tern,0.0,0.0,0.0,0.027027,0.0086207,0.030303,0.0224719,0.0,0.0352941,0.0,0.0136986,0.009901
Common Tern,0.0,0.0,0.0,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-bellied Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sterna sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Great Crested Tern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tern sp.,0.0,0.0,0.0,0.0,0.0,0.010101,0.0,0.0072464,0.0117647,0.0015,0.0,0.0049505
Little Grebe,0.03,0.0552764,0.0126582,0.0337838,0.0948276,0.0808081,0.0898876,0.0507246,0.0470588,0.109375,0.1506849,0.1930693
Great Crested Grebe,0.0,0.0,0.0,0.0,0.0,0.030303,0.0786517,0.0289855,0.1647059,0.09375,0.109589,0.1485149
Eared Grebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0049505
Wilson's Storm-Petrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-tailed Shearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Openbill,0.54,0.4623116,0.3481013,0.5135135,0.4051724,0.4444444,0.4831461,0.5,0.4823529,0.40625,0.4383562,0.4356436
Black Stork,0.0,0.0050251,0.0126582,0.0405405,0.0775862,0.1010101,0.0337079,0.0652174,0.0235294,0.046875,0.0136986,0.0148515
Asian Woolly-necked Stork,0.01,0.0100503,0.0015,0.0067568,0.0,0.030303,0.011236,0.0072464,0.0705882,0.03125,0.0136986,0.019802
Black-necked Stork,0.0,0.0,0.0,0.0,0.0,0.0,0.011236,0.0,0.0,0.015625,0.0,0.0
Lesser Adjutant,0.0,0.0100503,0.0063291,0.0,0.0086207,0.0,0.0337079,0.0072464,0.0117647,0.078125,0.0547945,0.0594059
Greater Adjutant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Painted Stork,0.01,0.0351759,0.0253165,0.0608108,0.0862069,0.1414141,0.0224719,0.0217391,0.0588235,0.046875,0.0273973,0.0445545
Oriental Darter,0.0,0.0201005,0.0063291,0.0067568,0.0086207,0.0,0.0337079,0.0289855,0.0352941,0.09375,0.0684932,0.0742574
Little Cormorant,0.38,0.4723618,0.3924051,0.4594595,0.4655172,0.4747475,0.5168539,0.5217391,0.4588235,0.515625,0.4794521,0.5693069
Great Cormorant,0.02,0.080402,0.1012658,0.1081081,0.1724138,0.1616162,0.1685393,0.1811594,0.2235294,0.234375,0.2328767,0.2722772
Indian Cormorant,0.15,0.1256281,0.1139241,0.1486486,0.1551724,0.1010101,0.1797753,0.1594203,0.1647059,0.078125,0.1232877,0.0891089
cormorant sp.,0.0,0.0050251,0.0,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Glossy Ibis,0.01,0.0703518,0.0063291,0.0540541,0.0517241,0.0505051,0.011236,0.0072464,0.0117647,0.0,0.0273973,0.0049505
Black-headed Ibis,0.0,0.0301508,0.0063291,0.0472973,0.0431034,0.0606061,0.0898876,0.1231884,0.0470588,0.09375,0.1232877,0.0841584
Red-naped Ibis,0.0,0.0,0.0,0.0015,0.0015,0.010101,0.0,0.0144928,0.0,0.046875,0.0136986,0.0148515
Eurasian Spoonbill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0
Black Bittern,0.0,0.0251256,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0148515
Cinnamon Bittern,0.03,0.0301508,0.0063291,0.0472973,0.0258621,0.040404,0.0337079,0.0072464,0.0235294,0.046875,0.0136986,0.009901
Yellow Bittern,0.06,0.0301508,0.0253165,0.0472973,0.0689655,0.010101,0.0337079,0.0144928,0.0235294,0.046875,0.0410959,0.009901
Black-crowned Night Heron,0.18,0.2512563,0.1392405,0.1283784,0.112069,0.0505051,0.0449438,0.0362319,0.0,0.03125,0.0273973,0.0544554
Little Egret,0.27,0.2613065,0.2658228,0.2837838,0.3103448,0.2626263,0.3258427,0.3043478,0.2941176,0.328125,0.3013699,0.3316832
Striated Heron,0.06,0.080402,0.0379747,0.0878378,0.0948276,0.0505051,0.0898876,0.057971,0.1058824,0.015625,0.0684932,0.0594059
Indian Pond-Heron,0.43,0.4623116,0.443038,0.4324324,0.3793103,0.3636364,0.4382022,0.442029,0.4352941,0.40625,0.4794521,0.490099
pond-heron sp.,0.0,0.0015,0.0063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
Eastern Cattle-Egret,0.38,0.3065327,0.2405063,0.277027,0.1724138,0.2121212,0.3595506,0.2826087,0.2235294,0.28125,0.2465753,0.2574257
Great Egret,0.06,0.1758794,0.1962025,0.2094595,0.2844828,0.2424242,0.2696629,0.2536232,0.2235294,0.28125,0.2054795,0.3514851
